Player_ID,Full_Name,Gender,Country,Continent,Date_of_Birth,Age,Height_cm,Weight_kg,Playing_Hand,Playing_Style,World_Ranking,National_Ranking,Career_Matches_Played,Career_Matches_Won,Win_Percentage,Titles_Won,International_Titles,Years_Active,Current_Status,Average_Match_Duration_Min,Average_Reaction_Time_ms,Serve_Speed_kmh,Ranking_Points,Injury_History,Last_Updated
632,Victor Singh 632,MALE,New Zealand,Oceania,1986-05-22,39,158,92,Left,Offensive,632,3,207,143,69.08,0,5,10,Retired,20.3,235,69,672,None,2024-12-31
633,Alex Martin 633,MALE,New Zealand,Oceania,1990-05-19,35,178,73,Right,Offensive,633,112,278,140,50.36,7,5,12,Active,36.8,202,50,999,None,2024-12-31
634,Laura Martin 634,FEMALE,Australia,Oceania,2002-10-09,23,175,79,Left,All-round,634,132,393,220,55.98,1,5,5,Active,34.7,203,57,1931,None,2024-12-31
635,Marco Garcia 635,MALE,Italy,Europe,1998-11-14,27,188,50,Left,Defensive,635,104,316,206,65.19,4,4,4,Active,29.8,270,65,2368,None,2024-12-31
636,Victor Sharma 636,MALE,Italy,Europe,1996-02-10,29,191,55,Left,All-round,636,66,161,103,63.98,10,3,7,Active,40.1,218,62,1194,Minor,2024-12-31
637,Sofia Lopez 637,FEMALE,Indonesia,Asia,1998-05-14,27,158,71,Left,Defensive,637,23,223,115,51.57,7,1,8,Active,35.2,217,65,1329,Major,2024-12-31
638,Mei Lopez 638,FEMALE,France,Europe,1991-08-20,34,173,72,Left,Defensive,638,45,127,62,48.82,14,2,6,Active,33.1,248,78,2236,None,2024-12-31
639,Emma Lopez 639,FEMALE,Chile,South America,1994-03-08,31,161,65,Right,All-round,639,61,269,162,60.22,10,5,4,Active,32.9,206,69,1460,Minor,2024-12-31
640,Arjun Silva 640,MALE,Indonesia,Asia,1997-06-23,28,187,75,Right,Defensive,640,96,458,227,49.56,11,4,10,Active,20.9,216,60,1919,None,2024-12-31
641,Arjun Petrov 641,MALE,Nepal,Asia,1999-02-02,26,162,64,Right,All-round,641,21,333,248,74.47,7,5,5,Active,41.6,292,58,1943,None,2024-12-31
642,Alex Li 642,MALE,Thailand,Asia,2001-05-15,24,161,70,Left,Defensive,642,137,96,53,55.21,12,2,8,Active,39.4,299,55,627,Minor,2024-12-31
643,Emma Lopez 643,FEMALE,South Africa,Africa,1990-12-16,35,189,59,Left,Offensive,643,41,174,96,55.17,8,5,8,Active,35.4,204,78,572,Major,2024-12-31
644,Nina Li 644,FEMALE,Indonesia,Asia,2004-09-02,21,179,89,Left,Defensive,644,140,306,107,34.97,11,3,11,Active,23.4,288,69,1413,Minor,2024-12-31
645,Ivan Garcia 645,MALE,South Africa,Africa,2000-10-11,25,167,76,Right,Offensive,645,97,412,302,73.3,6,3,10,Active,44.0,196,59,1873,None,2024-12-31
646,Samuel Martin 646,MALE,France,Europe,1993-08-12,32,186,85,Left,Defensive,646,70,356,139,39.04,1,0,12,Active,34.0,277,55,1532,None,2024-12-31
647,Arjun Brown 647,MALE,Germany,Europe,1986-07-11,39,156,66,Left,All-round,647,106,168,80,47.62,12,3,6,Retired,20.2,242,75,1792,Minor,2024-12-31
648,Alex Brown 648,MALE,Nigeria,Africa,1985-10-20,40,150,50,Right,All-round,648,26,219,117,53.42,13,5,5,Retired,41.7,259,55,2200,Major,2024-12-31
649,Marco Garcia 649,MALE,USA,North America,1997-04-14,28,164,94,Left,All-round,649,1,117,46,39.32,15,3,11,Active,31.8,205,66,1376,Minor,2024-12-31
650,Laura Silva 650,FEMALE,Nepal,Asia,1989-04-29,36,180,72,Right,All-round,650,3,312,125,40.06,8,4,6,Retired,23.1,273,60,2223,None,2024-12-31
651,Marco Singh 651,MALE,Nigeria,Africa,1998-06-25,27,169,60,Right,Offensive,651,4,221,104,47.06,4,1,8,Active,22.6,293,80,1681,Minor,2024-12-31
652,Victor Singh 652,MALE,Germany,Europe,1996-11-25,29,180,57,Left,Defensive,652,45,196,85,43.37,9,2,8,Active,24.8,278,49,1755,None,2024-12-31
653,Daniel Singh 653,MALE,USA,North America,1991-08-24,34,156,78,Right,All-round,653,38,472,223,47.25,0,0,11,Active,21.9,282,65,1041,Minor,2024-12-31
654,Alex Sharma 654,MALE,Nigeria,Africa,1992-04-14,33,164,88,Right,Offensive,654,78,384,203,52.86,14,2,12,Active,27.0,212,49,1034,Minor,2024-12-31
655,Wei Brown 655,MALE,Spain,Europe,1991-08-08,34,190,76,Right,Offensive,655,129,284,138,48.59,14,2,3,Active,32.6,210,63,760,Major,2024-12-31
656,Mei Li 656,FEMALE,Spain,Europe,1996-08-17,29,160,66,Right,Offensive,656,18,387,214,55.3,8,0,8,Active,41.6,214,58,1732,Major,2024-12-31
657,Wei Silva 657,MALE,Canada,North America,2003-01-19,22,188,88,Left,Defensive,657,15,360,175,48.61,14,2,6,Active,33.1,294,55,1595,None,2024-12-31
658,Victor Lopez 658,MALE,Australia,Oceania,1988-06-06,37,172,84,Left,All-round,658,19,368,180,48.91,6,1,11,Retired,39.4,213,59,1487,Minor,2024-12-31
659,Daniel Singh 659,MALE,Italy,Europe,1988-01-19,37,168,89,Left,Offensive,659,47,361,215,59.56,9,1,8,Retired,35.4,233,61,2153,Minor,2024-12-31
660,Daniel Lopez 660,MALE,Nigeria,Africa,2004-07-22,21,184,63,Left,Offensive,660,57,240,127,52.92,5,4,7,Active,26.5,290,63,818,Minor,2024-12-31
661,Victor Garcia 661,MALE,Australia,Oceania,2004-06-20,21,172,47,Right,Offensive,661,30,369,146,39.57,13,4,12,Active,34.9,298,70,2495,Major,2024-12-31
662,Alex Brown 662,MALE,Italy,Europe,1991-11-21,34,173,83,Right,Defensive,662,85,83,58,69.88,15,2,3,Active,25.1,192,65,2159,Minor,2024-12-31
663,Anita Singh 663,FEMALE,South Africa,Africa,1988-11-01,37,174,63,Left,Offensive,663,62,118,75,63.56,5,2,10,Retired,42.9,252,65,1094,Minor,2024-12-31
664,Ivan Singh 664,MALE,South Africa,Africa,1992-04-08,33,173,95,Left,Defensive,664,76,193,73,37.82,9,4,8,Active,32.6,200,59,2175,None,2024-12-31
665,Nina Garcia 665,FEMALE,New Zealand,Oceania,2006-08-15,19,165,77,Right,Offensive,665,57,311,120,38.59,2,1,5,Active,27.7,263,45,2133,Major,2024-12-31
666,Marco Sharma 666,MALE,Argentina,South America,1995-12-23,30,164,58,Right,All-round,666,130,175,87,49.71,5,0,5,Active,26.3,269,57,400,Minor,2024-12-31
667,Anita Sharma 667,FEMALE,India,Asia,1992-08-02,33,188,64,Left,Defensive,667,6,139,93,66.91,8,3,3,Active,42.7,209,75,1862,Major,2024-12-31
668,Ivan Petrov 668,MALE,Australia,Oceania,1997-04-15,28,152,49,Right,Offensive,668,100,418,235,56.22,6,5,8,Active,29.1,228,65,1778,Minor,2024-12-31
669,Daniel Sharma 669,MALE,Indonesia,Asia,1996-07-28,29,170,80,Right,Offensive,669,65,289,103,35.64,0,5,3,Active,42.0,203,79,1134,Minor,2024-12-31
670,Alex Lopez 670,MALE,France,Europe,1992-11-25,33,166,55,Right,Offensive,670,149,297,144,48.48,3,4,9,Active,24.2,231,68,2039,None,2024-12-31
671,Anita Singh 671,FEMALE,New Zealand,Oceania,1997-12-22,28,155,52,Left,Defensive,671,113,401,231,57.61,13,5,6,Active,37.6,283,65,1987,Major,2024-12-31
672,Daniel Sharma 672,MALE,Chile,South America,1989-10-14,36,151,80,Right,Defensive,672,33,200,70,35.0,10,4,3,Retired,25.7,190,80,1144,Major,2024-12-31
673,Marco Martin 673,MALE,Germany,Europe,1994-04-26,31,169,74,Left,Defensive,673,118,456,332,72.81,10,0,8,Active,37.4,237,75,892,None,2024-12-31
674,Samuel Silva 674,MALE,South Africa,Africa,1993-03-28,32,192,65,Left,All-round,674,134,347,169,48.7,12,3,10,Active,33.8,277,65,2249,None,2024-12-31
675,Samuel Li 675,MALE,New Zealand,Oceania,2002-09-02,23,151,56,Right,All-round,675,6,353,258,73.09,2,4,12,Active,24.6,208,50,1249,Major,2024-12-31
676,Sofia Silva 676,FEMALE,Nigeria,Africa,1989-11-17,36,175,55,Left,Offensive,676,41,231,122,52.81,13,2,3,Retired,40.5,230,51,921,None,2024-12-31
677,Marco Lopez 677,MALE,France,Europe,1992-04-16,33,151,48,Right,All-round,677,57,472,325,68.86,10,0,4,Active,21.7,254,68,516,Major,2024-12-31
678,Alex Sharma 678,MALE,Italy,Europe,2005-11-01,20,176,55,Left,Defensive,678,37,388,137,35.31,1,5,12,Active,27.0,200,51,2333,Minor,2024-12-31
679,Mei Lopez 679,FEMALE,Nepal,Asia,2002-01-07,24,182,56,Right,Offensive,679,42,461,168,36.44,13,3,9,Active,35.5,241,45,1956,None,2024-12-31
680,Emma Rossi 680,FEMALE,Thailand,Asia,2002-08-12,23,191,59,Right,All-round,680,110,432,213,49.31,14,0,11,Active,35.1,230,48,1454,None,2024-12-31
681,Emma Brown 681,FEMALE,Nepal,Asia,1988-04-09,37,153,81,Right,All-round,681,57,303,171,56.44,6,4,5,Retired,23.1,231,67,1458,Major,2024-12-31
682,Victor Li 682,MALE,South Africa,Africa,1998-06-18,27,155,45,Right,Defensive,682,35,387,244,63.05,14,3,7,Active,25.0,196,69,1374,Major,2024-12-31
683,Anita Li 683,FEMALE,Italy,Europe,1992-01-24,33,155,46,Right,Defensive,683,79,386,271,70.21,7,4,9,Active,22.4,269,71,1094,Major,2024-12-31
684,Alex Martin 684,MALE,Italy,Europe,1993-08-30,32,166,89,Left,Offensive,684,55,322,166,51.55,6,4,5,Active,24.5,231,71,843,Major,2024-12-31
685,Alex Garcia 685,MALE,Nigeria,Africa,1992-09-08,33,194,63,Right,All-round,685,36,332,144,43.37,12,5,12,Active,30.5,213,66,1923,Minor,2024-12-31
686,Samuel Garcia 686,MALE,Nigeria,Africa,1986-06-10,39,182,58,Right,Offensive,686,44,408,278,68.14,0,2,7,Retired,36.0,298,69,467,None,2024-12-31
687,Emma Martin 687,FEMALE,France,Europe,1995-02-16,30,156,76,Left,All-round,687,74,434,254,58.53,3,3,4,Active,20.8,253,58,547,None,2024-12-31
688,Samuel Li 688,MALE,Egypt,Africa,2005-09-28,20,175,92,Left,Offensive,688,82,158,87,55.06,1,1,9,Active,39.4,198,78,1752,Major,2024-12-31
689,Ivan Rossi 689,MALE,Chile,South America,2003-07-19,22,170,87,Right,Offensive,689,17,385,222,57.66,6,3,11,Active,21.9,199,67,2269,Minor,2024-12-31
690,Laura Petrov 690,FEMALE,Germany,Europe,2003-03-13,22,184,51,Right,Offensive,690,96,255,162,63.53,2,2,7,Active,40.1,251,48,1865,Minor,2024-12-31
691,Emma Singh 691,FEMALE,Canada,North America,1987-02-26,38,157,87,Left,All-round,691,62,483,187,38.72,11,5,10,Retired,28.6,214,75,1960,Minor,2024-12-31
692,Victor Rossi 692,MALE,Nepal,Asia,1999-02-19,26,179,84,Left,Defensive,692,119,417,147,35.25,8,1,11,Active,32.5,236,52,2004,None,2024-12-31
693,Emma Silva 693,FEMALE,India,Asia,1998-01-01,28,192,74,Right,All-round,693,101,249,118,47.39,7,3,7,Active,32.9,251,71,1854,Minor,2024-12-31
694,Daniel Singh 694,MALE,Germany,Europe,2001-03-25,24,174,95,Right,Defensive,694,14,194,76,39.18,3,1,10,Active,26.3,207,77,2284,Major,2024-12-31
695,Wei Singh 695,MALE,Argentina,South America,1989-11-21,36,189,45,Right,Defensive,695,124,295,205,69.49,4,0,7,Retired,41.9,239,65,2106,Major,2024-12-31
696,Marco Rossi 696,MALE,New Zealand,Oceania,1995-06-24,30,168,80,Right,Defensive,696,80,343,177,51.6,15,4,12,Active,26.7,240,50,2385,Major,2024-12-31
697,Wei Li 697,MALE,South Africa,Africa,2001-03-23,24,169,52,Right,Defensive,697,63,165,86,52.12,0,2,7,Active,26.4,297,46,864,Major,2024-12-31
698,Wei Petrov 698,MALE,Argentina,South America,1997-05-12,28,171,53,Left,Defensive,698,85,483,231,47.83,15,1,10,Active,38.1,299,52,1141,Minor,2024-12-31
699,Sofia Silva 699,FEMALE,South Africa,Africa,2006-01-23,19,169,61,Left,Defensive,699,107,134,55,41.04,6,5,9,Active,41.4,214,46,1755,Minor,2024-12-31
700,Ivan Sharma 700,MALE,India,Asia,1993-07-01,32,175,71,Right,Offensive,700,77,92,46,50.0,14,1,5,Active,26.0,270,50,403,Minor,2024-12-31
701,Emma Garcia 701,FEMALE,Nigeria,Africa,2004-04-17,21,164,80,Left,Offensive,701,24,457,300,65.65,10,2,12,Active,27.6,288,45,1192,None,2024-12-31
702,Victor Petrov 702,MALE,India,Asia,1993-03-22,32,177,62,Right,Offensive,702,68,395,229,57.97,7,4,4,Active,21.6,210,62,434,None,2024-12-31
703,Wei Singh 703,MALE,New Zealand,Oceania,2002-04-13,23,153,90,Right,Defensive,703,76,490,242,49.39,1,2,10,Active,22.8,247,50,2240,Minor,2024-12-31
704,Emma Li 704,FEMALE,Thailand,Asia,1997-03-19,28,151,52,Left,All-round,704,39,481,171,35.55,7,5,11,Active,25.2,267,45,444,Major,2024-12-31
705,Daniel Rossi 705,MALE,Egypt,Africa,2006-09-24,19,168,55,Right,Defensive,705,96,165,72,43.64,3,2,7,Active,43.2,197,70,1965,Major,2024-12-31
706,Samuel Rossi 706,MALE,Thailand,Asia,1988-03-24,37,188,85,Right,All-round,706,119,83,58,69.88,15,1,7,Retired,30.6,236,57,501,Minor,2024-12-31
707,Victor Rossi 707,MALE,Nigeria,Africa,2005-11-19,20,191,82,Right,Offensive,707,119,129,68,52.71,2,1,12,Active,44.6,206,66,1136,Minor,2024-12-31
708,Alex Sharma 708,MALE,Nepal,Asia,1986-03-19,39,176,51,Right,Defensive,708,51,362,187,51.66,15,5,5,Retired,20.1,200,76,1776,Major,2024-12-31
709,Samuel Sharma 709,MALE,Australia,Oceania,2000-09-22,25,177,83,Right,Defensive,709,150,500,296,59.2,1,3,5,Active,37.3,202,66,1876,Minor,2024-12-31
710,Arjun Garcia 710,MALE,Spain,Europe,1993-01-21,32,177,65,Left,Offensive,710,62,150,61,40.67,10,4,8,Active,37.6,282,71,896,Major,2024-12-31
711,Wei Silva 711,MALE,Thailand,Asia,1996-07-23,29,152,45,Left,All-round,711,117,313,211,67.41,3,3,3,Active,33.9,204,79,2483,None,2024-12-31
712,Marco Petrov 712,MALE,Canada,North America,1996-04-20,29,171,90,Left,Offensive,712,120,349,233,66.76,5,2,12,Active,32.4,289,58,2192,Minor,2024-12-31
713,Samuel Martin 713,MALE,Italy,Europe,2000-08-22,25,172,49,Left,All-round,713,88,238,163,68.49,14,3,11,Active,40.4,268,49,1894,Major,2024-12-31
714,Ivan Rossi 714,MALE,Argentina,South America,1995-04-22,30,180,78,Right,All-round,714,76,480,286,59.58,15,1,4,Active,32.1,277,45,2385,None,2024-12-31
715,Emma Singh 715,FEMALE,Chile,South America,1986-04-22,39,171,61,Right,All-round,715,135,149,84,56.38,12,2,4,Retired,32.8,278,51,1477,Major,2024-12-31
716,Anita Brown 716,FEMALE,Germany,Europe,1989-11-16,36,173,56,Left,All-round,716,59,478,188,39.33,10,5,7,Retired,20.7,192,57,1528,None,2024-12-31
717,Ivan Petrov 717,MALE,New Zealand,Oceania,1991-01-18,34,158,89,Left,Defensive,717,85,254,175,68.9,0,2,9,Active,39.1,249,56,1043,Minor,2024-12-31
718,Nina Brown 718,FEMALE,Argentina,South America,1995-04-04,30,159,60,Right,Offensive,718,36,251,110,43.82,9,1,4,Active,34.5,293,68,874,Major,2024-12-31
719,Laura Li 719,FEMALE,Australia,Oceania,2000-08-26,25,161,56,Left,Defensive,719,91,463,210,45.36,0,0,12,Active,44.0,205,77,2223,None,2024-12-31
720,Nina Brown 720,FEMALE,South Africa,Africa,2003-08-19,22,171,55,Left,Offensive,720,64,402,248,61.69,6,1,9,Active,35.0,214,51,739,None,2024-12-31
721,Wei Sharma 721,MALE,Thailand,Asia,1988-08-26,37,162,92,Left,All-round,721,63,484,294,60.74,2,2,12,Retired,38.3,273,65,2303,None,2024-12-31
722,Victor Sharma 722,MALE,Australia,Oceania,1986-01-27,39,181,58,Left,All-round,722,128,285,162,56.84,10,3,9,Retired,35.5,216,77,1426,Minor,2024-12-31
723,Arjun Silva 723,MALE,Thailand,Asia,1999-08-29,26,179,56,Left,Offensive,723,2,111,72,64.86,8,5,10,Active,25.5,294,62,1786,Major,2024-12-31
724,Wei Singh 724,MALE,New Zealand,Oceania,1999-03-05,26,183,74,Left,Defensive,724,29,400,230,57.5,2,2,5,Active,27.3,213,77,877,Major,2024-12-31
725,Arjun Garcia 725,MALE,New Zealand,Oceania,2004-04-04,21,152,67,Left,Offensive,725,61,438,315,71.92,8,5,4,Active,42.7,277,67,2405,Minor,2024-12-31
726,Daniel Silva 726,MALE,Italy,Europe,1993-06-25,32,167,61,Right,All-round,726,138,377,183,48.54,2,0,6,Active,42.8,200,57,903,Minor,2024-12-31
727,Emma Singh 727,FEMALE,South Africa,Africa,2004-02-22,21,159,57,Right,Offensive,727,83,472,294,62.29,7,1,4,Active,27.0,242,47,1234,Minor,2024-12-31
728,Sofia Brown 728,FEMALE,Chile,South America,1989-01-22,36,157,92,Left,Defensive,728,133,340,192,56.47,15,5,6,Retired,38.4,297,62,1161,Minor,2024-12-31
729,Nina Rossi 729,FEMALE,France,Europe,1988-12-13,37,160,93,Right,Defensive,729,89,443,180,40.63,8,0,5,Retired,21.8,194,63,2423,None,2024-12-31
730,Mei Garcia 730,FEMALE,Australia,Oceania,2004-12-05,21,188,73,Right,All-round,730,112,377,263,69.76,10,5,8,Active,36.9,207,68,2215,Major,2024-12-31
731,Wei Sharma 731,MALE,Canada,North America,2000-02-08,25,160,73,Right,All-round,731,74,450,212,47.11,0,3,5,Active,28.9,220,58,444,Major,2024-12-31
732,Nina Garcia 732,FEMALE,Nepal,Asia,1993-05-07,32,177,63,Right,Offensive,732,123,407,192,47.17,4,0,8,Active,42.1,248,61,2083,Minor,2024-12-31
733,Mei Garcia 733,FEMALE,Chile,South America,1989-10-29,36,171,70,Right,Offensive,733,74,375,170,45.33,0,3,7,Retired,42.4,197,52,512,None,2024-12-31
734,Nina Garcia 734,FEMALE,Nepal,Asia,1992-12-25,33,187,63,Left,Offensive,734,23,254,171,67.32,9,0,7,Active,41.0,191,60,1189,Minor,2024-12-31
735,Mei Brown 735,FEMALE,Italy,Europe,1989-12-14,36,188,57,Left,Defensive,735,63,395,264,66.84,14,2,3,Retired,40.5,247,56,1193,Major,2024-12-31
736,Mei Sharma 736,FEMALE,India,Asia,2004-10-06,21,166,53,Left,All-round,736,95,307,171,55.7,4,4,7,Active,32.6,204,80,2243,Major,2024-12-31
737,Anita Petrov 737,FEMALE,South Africa,Africa,1998-04-08,27,186,46,Right,Defensive,737,90,334,137,41.02,0,1,12,Active,25.1,196,73,1449,Minor,2024-12-31
738,Sofia Petrov 738,FEMALE,Indonesia,Asia,1990-08-25,35,178,71,Right,Offensive,738,145,350,226,64.57,2,0,9,Active,32.2,194,77,2276,Major,2024-12-31
739,Anita Garcia 739,FEMALE,Nepal,Asia,2003-02-12,22,183,68,Left,All-round,739,116,333,160,48.05,0,4,8,Active,43.1,213,79,1059,None,2024-12-31
740,Daniel Li 740,MALE,Argentina,South America,1994-02-27,31,190,48,Right,All-round,740,67,344,181,52.62,7,2,5,Active,29.1,297,50,1960,Minor,2024-12-31
741,Victor Rossi 741,MALE,Thailand,Asia,1997-08-04,28,185,57,Left,Defensive,741,113,198,79,39.9,10,5,12,Active,39.9,226,52,2479,None,2024-12-31
742,Arjun Brown 742,MALE,Germany,Europe,1998-06-08,27,190,71,Left,Offensive,742,38,415,219,52.77,0,5,12,Active,25.0,226,74,1743,Major,2024-12-31
743,Daniel Lopez 743,MALE,Australia,Oceania,2000-08-25,25,159,79,Right,All-round,743,30,375,224,59.73,9,0,8,Active,29.0,199,58,1764,Major,2024-12-31
744,Alex Brown 744,MALE,Argentina,South America,1991-03-19,34,174,78,Right,Defensive,744,142,230,85,36.96,15,3,9,Active,38.2,253,78,2065,None,2024-12-31
745,Alex Silva 745,MALE,Nepal,Asia,1994-12-25,31,186,83,Left,Offensive,745,119,442,187,42.31,14,4,3,Active,42.6,267,74,1776,None,2024-12-31
746,Nina Petrov 746,FEMALE,France,Europe,1997-11-02,28,151,73,Right,Offensive,746,141,151,66,43.71,1,1,4,Active,34.5,291,78,1174,Major,2024-12-31
747,Nina Petrov 747,FEMALE,India,Asia,1991-05-14,34,175,75,Right,Defensive,747,3,129,57,44.19,7,0,6,Active,25.8,255,64,796,Major,2024-12-31
748,Ivan Li 748,MALE,Argentina,South America,1997-10-22,28,178,66,Right,Defensive,748,56,135,61,45.19,5,2,8,Active,29.4,225,63,2365,Major,2024-12-31
749,Alex Martin 749,MALE,USA,North America,1985-07-15,40,183,51,Left,Defensive,749,137,382,246,64.4,13,2,9,Retired,31.5,281,67,2195,None,2024-12-31
750,Anita Brown 750,FEMALE,Chile,South America,2001-12-19,24,178,66,Right,Offensive,750,28,154,84,54.55,7,5,3,Active,27.0,232,49,1764,Major,2024-12-31
751,Emma Silva 751,FEMALE,Italy,Europe,1992-05-25,33,167,82,Right,Offensive,751,41,267,182,68.16,12,3,4,Active,43.7,277,51,1368,None,2024-12-31
752,Laura Rossi 752,FEMALE,South Africa,Africa,2003-10-15,22,178,83,Left,Defensive,752,147,93,68,73.12,0,3,12,Active,44.3,288,78,1335,Major,2024-12-31
753,Marco Petrov 753,MALE,South Africa,Africa,1986-08-07,39,163,94,Right,Defensive,753,133,337,198,58.75,13,5,9,Retired,37.6,295,47,1864,Major,2024-12-31
754,Emma Lopez 754,FEMALE,Egypt,Africa,1995-09-15,30,150,95,Right,All-round,754,73,469,232,49.47,13,3,10,Active,37.3,249,54,994,Major,2024-12-31
755,Marco Li 755,MALE,Argentina,South America,2001-10-31,24,155,95,Right,Offensive,755,11,480,274,57.08,10,0,9,Active,27.1,217,58,1080,Minor,2024-12-31
756,Sofia Sharma 756,FEMALE,Germany,Europe,2002-03-29,23,177,54,Right,All-round,756,17,409,205,50.12,2,3,12,Active,33.8,264,67,1938,None,2024-12-31
757,Nina Rossi 757,FEMALE,New Zealand,Oceania,1992-01-31,33,182,54,Right,Offensive,757,94,287,201,70.03,15,2,11,Active,32.4,265,72,1152,None,2024-12-31
758,Samuel Petrov 758,MALE,Spain,Europe,1998-07-09,27,185,80,Left,Offensive,758,98,330,145,43.94,9,5,11,Active,33.2,195,45,554,Major,2024-12-31
759,Marco Garcia 759,MALE,South Africa,Africa,1995-11-22,30,194,95,Right,All-round,759,40,174,83,47.7,14,1,10,Active,31.3,253,68,587,Minor,2024-12-31
760,Marco Sharma 760,MALE,India,Asia,2004-01-06,22,150,53,Right,Offensive,760,123,295,220,74.58,10,2,8,Active,29.9,260,47,1784,None,2024-12-31
761,Emma Li 761,FEMALE,Chile,South America,2005-08-24,20,179,48,Left,Offensive,761,91,148,77,52.03,0,0,6,Active,32.9,295,63,484,Major,2024-12-31
762,Sofia Li 762,FEMALE,Chile,South America,1993-09-26,32,194,59,Right,Offensive,762,141,423,236,55.79,4,0,10,Active,36.1,193,68,1642,Minor,2024-12-31
763,Ivan Garcia 763,MALE,France,Europe,1985-06-14,40,162,67,Left,Defensive,763,103,387,155,40.05,7,5,11,Retired,39.0,252,78,2237,Major,2024-12-31
764,Marco Garcia 764,MALE,India,Asia,1996-11-13,29,180,67,Right,Offensive,764,134,409,303,74.08,12,4,11,Active,22.8,253,71,543,Major,2024-12-31
765,Laura Rossi 765,FEMALE,Nepal,Asia,1987-06-20,38,158,84,Left,All-round,765,124,382,165,43.19,10,5,7,Retired,41.6,293,58,1896,Major,2024-12-31
766,Daniel Garcia 766,MALE,Indonesia,Asia,1992-05-19,33,190,82,Left,All-round,766,95,456,331,72.59,5,2,8,Active,24.8,190,74,2284,None,2024-12-31
767,Emma Petrov 767,FEMALE,Indonesia,Asia,1996-12-08,29,151,75,Right,Offensive,767,49,165,114,69.09,8,3,5,Active,24.3,204,72,667,Major,2024-12-31
768,Daniel Garcia 768,MALE,Thailand,Asia,1986-12-14,39,153,73,Left,Offensive,768,4,95,43,45.26,10,1,12,Retired,29.7,256,49,1423,Major,2024-12-31
769,Daniel Garcia 769,MALE,Chile,South America,1987-05-23,38,186,46,Left,Defensive,769,78,134,51,38.06,3,1,5,Retired,23.0,226,80,1775,Major,2024-12-31
770,Daniel Lopez 770,MALE,Germany,Europe,2003-07-03,22,153,88,Left,Offensive,770,111,163,76,46.63,1,4,9,Active,26.2,243,76,1847,None,2024-12-31
771,Anita Garcia 771,FEMALE,Germany,Europe,1995-08-20,30,187,50,Right,All-round,771,95,262,193,73.66,1,3,3,Active,28.5,271,77,697,None,2024-12-31
772,Mei Lopez 772,FEMALE,Italy,Europe,1992-06-09,33,170,45,Right,Defensive,772,15,407,259,63.64,3,1,6,Active,36.6,294,60,741,Minor,2024-12-31
773,Nina Garcia 773,FEMALE,South Africa,Africa,1988-08-06,37,194,79,Left,Offensive,773,131,326,214,65.64,2,4,7,Retired,44.2,224,49,547,None,2024-12-31
774,Daniel Garcia 774,MALE,Australia,Oceania,2002-01-05,24,155,91,Right,Offensive,774,12,212,121,57.08,15,4,4,Active,38.9,237,76,2004,None,2024-12-31
775,Alex Singh 775,MALE,France,Europe,2004-11-05,21,190,81,Left,Offensive,775,53,401,206,51.37,7,4,8,Active,20.2,198,62,1283,Major,2024-12-31
776,Wei Garcia 776,MALE,Canada,North America,2004-07-27,21,188,75,Right,All-round,776,89,269,166,61.71,11,0,8,Active,26.7,201,59,2374,Major,2024-12-31
777,Ivan Martin 777,MALE,South Africa,Africa,1993-04-19,32,157,75,Left,All-round,777,85,252,103,40.87,6,4,8,Active,20.6,282,75,2095,None,2024-12-31
778,Ivan Lopez 778,MALE,Canada,North America,2003-09-03,22,184,74,Left,All-round,778,63,246,137,55.69,2,1,7,Active,40.8,204,78,401,None,2024-12-31
779,Anita Li 779,FEMALE,Indonesia,Asia,2005-06-02,20,185,49,Left,Offensive,779,18,119,67,56.3,7,1,3,Active,40.6,203,58,2356,None,2024-12-31
780,Arjun Brown 780,MALE,Italy,Europe,1990-02-25,35,192,67,Right,Offensive,780,28,209,120,57.42,9,3,12,Active,42.3,296,45,690,Major,2024-12-31
781,Daniel Singh 781,MALE,Italy,Europe,2006-10-04,19,169,70,Right,All-round,781,94,126,69,54.76,7,5,12,Active,24.9,214,66,2106,None,2024-12-31
782,Samuel Singh 782,MALE,Chile,South America,1988-11-10,37,160,59,Left,All-round,782,150,221,83,37.56,15,1,5,Retired,21.3,271,75,492,Minor,2024-12-31
783,Emma Lopez 783,FEMALE,Thailand,Asia,2000-08-19,25,170,54,Right,All-round,783,94,435,283,65.06,14,1,7,Active,26.8,292,45,596,Major,2024-12-31
784,Samuel Petrov 784,MALE,Nepal,Asia,2000-05-24,25,171,70,Left,All-round,784,89,129,72,55.81,1,4,10,Active,43.3,278,55,2420,None,2024-12-31
785,Alex Lopez 785,MALE,USA,North America,1994-06-23,31,193,81,Left,Offensive,785,92,235,154,65.53,6,1,3,Active,25.0,271,63,572,Minor,2024-12-31
786,Arjun Brown 786,MALE,Indonesia,Asia,2002-10-01,23,186,74,Right,All-round,786,48,160,87,54.37,9,1,3,Active,43.9,227,67,614,None,2024-12-31
787,Laura Rossi 787,FEMALE,India,Asia,1989-02-09,36,177,72,Left,Defensive,787,54,420,279,66.43,1,1,6,Retired,28.6,247,45,780,Major,2024-12-31
788,Marco Petrov 788,MALE,Canada,North America,1993-05-23,32,180,73,Left,All-round,788,144,177,98,55.37,13,1,4,Active,44.7,224,58,2163,Major,2024-12-31
